category,n_docs,min_cluster_size,is_scaled,umap_n_neighbors,umap_n_components,min_samples,n_topics,outlier_pct,config_name
cs.CL,12418,120,False,30,5,5,22,34.57,cs.CL_mcs120_nn30_nc5_ms5
cs.CL,12418,120,False,30,5,10,21,32.9,cs.CL_mcs120_nn30_nc5_ms10
cs.CL,12418,120,False,30,10,5,21,35.27,cs.CL_mcs120_nn30_nc10_ms5
cs.CL,12418,120,False,30,10,10,21,35.51,cs.CL_mcs120_nn30_nc10_ms10
cs.CL,12418,200,False,10,5,5,17,24.31,cs.CL_mcs200_nn10_nc5_ms5
cs.CL,12418,200,False,10,5,10,16,23.21,cs.CL_mcs200_nn10_nc5_ms10
cs.CL,12418,200,False,10,10,5,15,28.79,cs.CL_mcs200_nn10_nc10_ms5
cs.CL,12418,200,False,10,10,10,10,14.87,cs.CL_mcs200_nn10_nc10_ms10
cs.CL,12418,200,False,15,5,5,12,19.09,cs.CL_mcs200_nn15_nc5_ms5
cs.CL,12418,200,False,15,5,10,13,24.76,cs.CL_mcs200_nn15_nc5_ms10
cs.CL,12418,200,False,15,10,5,17,28.43,cs.CL_mcs200_nn15_nc10_ms5
cs.CL,12418,200,False,15,10,10,17,27.8,cs.CL_mcs200_nn15_nc10_ms10
cs.CL,12418,200,False,30,5,5,12,29.55,cs.CL_mcs200_nn30_nc5_ms5
cs.CL,12418,200,False,30,5,10,13,27.93,cs.CL_mcs200_nn30_nc5_ms10
cs.CL,12418,200,False,30,10,5,2,0.12,cs.CL_mcs200_nn30_nc10_ms5
cs.CL,12418,200,False,30,10,10,12,28.69,cs.CL_mcs200_nn30_nc10_ms10
cs.CL,12418,310,True,10,5,5,9,14.57,cs.CL_mcs310_nn10_nc5_ms5
cs.CL,12418,310,True,10,5,10,9,13.03,cs.CL_mcs310_nn10_nc5_ms10
cs.CL,12418,310,True,10,10,5,5,4.74,cs.CL_mcs310_nn10_nc10_ms5
cs.CL,12418,310,True,10,10,10,8,18.55,cs.CL_mcs310_nn10_nc10_ms10
cs.CL,12418,310,True,15,5,5,9,16.98,cs.CL_mcs310_nn15_nc5_ms5
cs.CL,12418,310,True,15,5,10,11,24.07,cs.CL_mcs310_nn15_nc5_ms10
cs.CL,12418,310,True,15,10,5,13,28.23,cs.CL_mcs310_nn15_nc10_ms5
cs.CL,12418,310,True,15,10,10,2,0.11,cs.CL_mcs310_nn15_nc10_ms10
cs.CL,12418,310,True,30,5,5,10,28.84,cs.CL_mcs310_nn30_nc5_ms5
cs.CL,12418,310,True,30,5,10,10,28.94,cs.CL_mcs310_nn30_nc5_ms10
cs.CL,12418,310,True,30,10,5,2,0.12,cs.CL_mcs310_nn30_nc10_ms5
cs.CL,12418,310,True,30,10,10,10,29.24,cs.CL_mcs310_nn30_nc10_ms10
cs.NE,1501,30,False,10,5,5,3,2.8,cs.NE_mcs30_nn10_nc5_ms5
cs.NE,1501,30,False,10,5,10,5,11.73,cs.NE_mcs30_nn10_nc5_ms10
cs.NE,1501,30,False,10,10,5,3,1.27,cs.NE_mcs30_nn10_nc10_ms5
cs.NE,1501,30,False,10,10,10,5,7.93,cs.NE_mcs30_nn10_nc10_ms10
cs.NE,1501,30,False,15,5,5,2,0.0,cs.NE_mcs30_nn15_nc5_ms5
cs.NE,1501,30,False,15,5,10,6,13.32,cs.NE_mcs30_nn15_nc5_ms10
cs.NE,1501,30,False,15,10,5,6,13.92,cs.NE_mcs30_nn15_nc10_ms5
cs.NE,1501,30,False,15,10,10,2,3.4,cs.NE_mcs30_nn15_nc10_ms10
cs.NE,1501,30,False,30,5,5,5,20.05,cs.NE_mcs30_nn30_nc5_ms5
cs.NE,1501,30,False,30,5,10,2,4.6,cs.NE_mcs30_nn30_nc5_ms10
cs.NE,1501,30,False,30,10,5,10,14.92,cs.NE_mcs30_nn30_nc10_ms5
cs.NE,1501,30,False,30,10,10,6,17.32,cs.NE_mcs30_nn30_nc10_ms10
cs.NE,1501,37,True,10,5,5,3,2.8,cs.NE_mcs37_nn10_nc5_ms5
cs.NE,1501,37,True,10,5,10,5,11.73,cs.NE_mcs37_nn10_nc5_ms10
cs.NE,1501,37,True,10,10,5,3,1.27,cs.NE_mcs37_nn10_nc10_ms5
cs.NE,1501,37,True,10,10,10,5,7.93,cs.NE_mcs37_nn10_nc10_ms10
cs.NE,1501,37,True,15,5,5,2,0.0,cs.NE_mcs37_nn15_nc5_ms5
cs.NE,1501,37,True,15,5,10,6,13.32,cs.NE_mcs37_nn15_nc5_ms10
cs.NE,1501,37,True,15,10,5,6,13.92,cs.NE_mcs37_nn15_nc10_ms5
cs.NE,1501,37,True,15,10,10,2,3.4,cs.NE_mcs37_nn15_nc10_ms10
cs.NE,1501,37,True,30,5,5,5,20.05,cs.NE_mcs37_nn30_nc5_ms5
cs.NE,1501,37,True,30,5,10,2,4.6,cs.NE_mcs37_nn30_nc5_ms10
cs.NE,1501,37,True,30,10,5,2,1.73,cs.NE_mcs37_nn30_nc10_ms5
cs.NE,1501,37,True,30,10,10,2,2.86,cs.NE_mcs37_nn30_nc10_ms10
cs.NE,1501,50,False,10,5,5,3,2.8,cs.NE_mcs50_nn10_nc5_ms5
cs.NE,1501,50,False,10,5,10,3,4.46,cs.NE_mcs50_nn10_nc5_ms10
cs.NE,1501,50,False,10,10,5,3,1.27,cs.NE_mcs50_nn10_nc10_ms5
cs.NE,1501,50,False,10,10,10,3,2.93,cs.NE_mcs50_nn10_nc10_ms10
cs.NE,1501,50,False,15,5,5,2,0.0,cs.NE_mcs50_nn15_nc5_ms5
cs.NE,1501,50,False,15,5,10,2,0.07,cs.NE_mcs50_nn15_nc5_ms10
cs.NE,1501,50,False,15,10,5,6,13.92,cs.NE_mcs50_nn15_nc10_ms5
cs.NE,1501,50,False,15,10,10,2,3.4,cs.NE_mcs50_nn15_nc10_ms10
cs.NE,1501,50,False,30,5,5,5,20.05,cs.NE_mcs50_nn30_nc5_ms5
cs.NE,1501,50,False,30,5,10,2,4.6,cs.NE_mcs50_nn30_nc5_ms10
cs.NE,1501,50,False,30,10,5,2,1.73,cs.NE_mcs50_nn30_nc10_ms5
cs.NE,1501,50,False,30,10,10,2,2.86,cs.NE_mcs50_nn30_nc10_ms10
cs.NE,1501,80,False,10,5,5,3,2.8,cs.NE_mcs80_nn10_nc5_ms5
cs.NE,1501,80,False,10,5,10,3,4.46,cs.NE_mcs80_nn10_nc5_ms10
cs.NE,1501,80,False,10,10,5,3,1.27,cs.NE_mcs80_nn10_nc10_ms5
cs.NE,1501,80,False,10,10,10,3,2.93,cs.NE_mcs80_nn10_nc10_ms10
cs.NE,1501,80,False,15,5,5,2,0.0,cs.NE_mcs80_nn15_nc5_ms5
cs.NE,1501,80,False,15,5,10,2,0.07,cs.NE_mcs80_nn15_nc5_ms10
cs.NE,1501,80,False,15,10,5,2,3.8,cs.NE_mcs80_nn15_nc10_ms5
cs.NE,1501,80,False,15,10,10,2,3.4,cs.NE_mcs80_nn15_nc10_ms10
cs.NE,1501,80,False,30,5,5,3,11.26,cs.NE_mcs80_nn30_nc5_ms5
cs.NE,1501,80,False,30,5,10,2,4.6,cs.NE_mcs80_nn30_nc5_ms10
cs.NE,1501,80,False,30,10,5,2,1.73,cs.NE_mcs80_nn30_nc10_ms5
cs.NE,1501,80,False,30,10,10,2,2.86,cs.NE_mcs80_nn30_nc10_ms10
cs.NE,1501,120,False,10,5,5,2,2.2,cs.NE_mcs120_nn10_nc5_ms5
cs.NE,1501,120,False,10,5,10,2,2.27,cs.NE_mcs120_nn10_nc5_ms10
cs.NE,1501,120,False,10,10,5,2,0.0,cs.NE_mcs120_nn10_nc10_ms5
cs.NE,1501,120,False,10,10,10,2,0.93,cs.NE_mcs120_nn10_nc10_ms10
cs.NE,1501,120,False,15,5,5,2,0.0,cs.NE_mcs120_nn15_nc5_ms5
cs.NE,1501,120,False,15,5,10,2,0.07,cs.NE_mcs120_nn15_nc5_ms10
cs.NE,1501,120,False,15,10,5,2,3.8,cs.NE_mcs120_nn15_nc10_ms5
cs.NE,1501,120,False,15,10,10,2,3.4,cs.NE_mcs120_nn15_nc10_ms10
cs.NE,1501,120,False,30,5,5,3,11.26,cs.NE_mcs120_nn30_nc5_ms5
cs.NE,1501,120,False,30,5,10,2,4.6,cs.NE_mcs120_nn30_nc5_ms10
cs.NE,1501,120,False,30,10,5,2,1.73,cs.NE_mcs120_nn30_nc10_ms5
cs.NE,1501,120,False,30,10,10,2,2.86,cs.NE_mcs120_nn30_nc10_ms10
cs.NE,1501,200,False,10,5,5,2,2.2,cs.NE_mcs200_nn10_nc5_ms5
cs.NE,1501,200,False,10,5,10,2,2.27,cs.NE_mcs200_nn10_nc5_ms10
cs.NE,1501,200,False,10,10,5,2,0.0,cs.NE_mcs200_nn10_nc10_ms5
cs.NE,1501,200,False,10,10,10,2,0.93,cs.NE_mcs200_nn10_nc10_ms10
cs.NE,1501,200,False,15,5,5,2,0.0,cs.NE_mcs200_nn15_nc5_ms5
cs.NE,1501,200,False,15,5,10,2,0.07,cs.NE_mcs200_nn15_nc5_ms10
cs.NE,1501,200,False,15,10,5,2,3.8,cs.NE_mcs200_nn15_nc10_ms5
cs.NE,1501,200,False,15,10,10,2,3.4,cs.NE_mcs200_nn15_nc10_ms10
cs.NE,1501,200,False,30,5,5,3,11.26,cs.NE_mcs200_nn30_nc5_ms5
cs.NE,1501,200,False,30,5,10,2,4.6,cs.NE_mcs200_nn30_nc5_ms10
cs.NE,1501,200,False,30,10,5,2,1.73,cs.NE_mcs200_nn30_nc10_ms5
cs.NE,1501,200,False,30,10,10,2,2.86,cs.NE_mcs200_nn30_nc10_ms10
cs.DC,1517,30,False,10,5,5,11,19.84,cs.DC_mcs30_nn10_nc5_ms5
cs.DC,1517,30,False,10,5,10,12,28.41,cs.DC_mcs30_nn10_nc5_ms10
cs.DC,1517,30,False,10,10,5,16,26.96,cs.DC_mcs30_nn10_nc10_ms5
cs.DC,1517,30,False,10,10,10,12,25.84,cs.DC_mcs30_nn10_nc10_ms10
cs.DC,1517,30,False,15,5,5,13,33.95,cs.DC_mcs30_nn15_nc5_ms5
cs.DC,1517,30,False,15,5,10,13,36.85,cs.DC_mcs30_nn15_nc5_ms10
cs.DC,1517,30,False,15,10,5,12,24.46,cs.DC_mcs30_nn15_nc10_ms5
cs.DC,1517,30,False,15,10,10,10,29.33,cs.DC_mcs30_nn15_nc10_ms10
cs.DC,1517,30,False,30,5,5,12,27.62,cs.DC_mcs30_nn30_nc5_ms5
cs.DC,1517,30,False,30,5,10,12,33.75,cs.DC_mcs30_nn30_nc5_ms10
cs.DC,1517,30,False,30,10,5,12,22.28,cs.DC_mcs30_nn30_nc10_ms5
cs.DC,1517,30,False,30,10,10,11,31.71,cs.DC_mcs30_nn30_nc10_ms10
cs.DC,1517,37,True,10,5,5,11,19.84,cs.DC_mcs37_nn10_nc5_ms5
cs.DC,1517,37,True,10,5,10,11,27.03,cs.DC_mcs37_nn10_nc5_ms10
cs.DC,1517,37,True,10,10,5,11,22.87,cs.DC_mcs37_nn10_nc10_ms5
cs.DC,1517,37,True,10,10,10,11,27.82,cs.DC_mcs37_nn10_nc10_ms10
cs.DC,1517,37,True,15,5,5,12,36.32,cs.DC_mcs37_nn15_nc5_ms5
cs.DC,1517,37,True,15,5,10,4,13.25,cs.DC_mcs37_nn15_nc5_ms10
cs.DC,1517,37,True,15,10,5,11,23.93,cs.DC_mcs37_nn15_nc10_ms5
cs.DC,1517,37,True,15,10,10,10,29.33,cs.DC_mcs37_nn15_nc10_ms10
cs.DC,1517,37,True,30,5,5,11,27.62,cs.DC_mcs37_nn30_nc5_ms5
cs.DC,1517,37,True,30,5,10,11,32.89,cs.DC_mcs37_nn30_nc5_ms10
cs.DC,1517,37,True,30,10,5,11,22.21,cs.DC_mcs37_nn30_nc10_ms5
cs.DC,1517,37,True,30,10,10,11,31.71,cs.DC_mcs37_nn30_nc10_ms10
cs.DC,1517,50,False,10,5,5,11,19.84,cs.DC_mcs50_nn10_nc5_ms5
cs.DC,1517,50,False,10,5,10,5,11.47,cs.DC_mcs50_nn10_nc5_ms10
cs.DC,1517,50,False,10,10,5,5,13.84,cs.DC_mcs50_nn10_nc10_ms5
cs.DC,1517,50,False,10,10,10,5,12.13,cs.DC_mcs50_nn10_nc10_ms10
cs.DC,1517,50,False,15,5,5,2,4.22,cs.DC_mcs50_nn15_nc5_ms5
cs.DC,1517,50,False,15,5,10,4,13.25,cs.DC_mcs50_nn15_nc5_ms10
cs.DC,1517,50,False,15,10,5,10,22.68,cs.DC_mcs50_nn15_nc10_ms5
cs.DC,1517,50,False,15,10,10,10,29.33,cs.DC_mcs50_nn15_nc10_ms10
cs.DC,1517,50,False,30,5,5,6,15.62,cs.DC_mcs50_nn30_nc5_ms5
cs.DC,1517,50,False,30,5,10,8,30.92,cs.DC_mcs50_nn30_nc5_ms10
cs.DC,1517,50,False,30,10,5,9,24.26,cs.DC_mcs50_nn30_nc10_ms5
cs.DC,1517,50,False,30,10,10,7,26.37,cs.DC_mcs50_nn30_nc10_ms10
cs.DC,1517,80,False,10,5,5,5,8.17,cs.DC_mcs80_nn10_nc5_ms5
cs.DC,1517,80,False,10,5,10,4,11.07,cs.DC_mcs80_nn10_nc5_ms10
cs.DC,1517,80,False,10,10,5,5,13.84,cs.DC_mcs80_nn10_nc10_ms5
cs.DC,1517,80,False,10,10,10,4,17.27,cs.DC_mcs80_nn10_nc10_ms10
cs.DC,1517,80,False,15,5,5,2,4.22,cs.DC_mcs80_nn15_nc5_ms5
cs.DC,1517,80,False,15,5,10,4,13.25,cs.DC_mcs80_nn15_nc5_ms10
cs.DC,1517,80,False,15,10,5,8,25.38,cs.DC_mcs80_nn15_nc10_ms5
cs.DC,1517,80,False,15,10,10,8,32.23,cs.DC_mcs80_nn15_nc10_ms10
cs.DC,1517,80,False,30,5,5,6,15.62,cs.DC_mcs80_nn30_nc5_ms5
cs.DC,1517,80,False,30,5,10,6,35.53,cs.DC_mcs80_nn30_nc5_ms10
cs.DC,1517,80,False,30,10,5,8,23.34,cs.DC_mcs80_nn30_nc10_ms5
cs.DC,1517,80,False,30,10,10,5,30.72,cs.DC_mcs80_nn30_nc10_ms10
cs.DC,1517,120,False,10,5,5,3,20.5,cs.DC_mcs120_nn10_nc5_ms5
cs.DC,1517,120,False,10,5,10,3,11.01,cs.DC_mcs120_nn10_nc5_ms10
cs.DC,1517,120,False,10,10,5,2,14.7,cs.DC_mcs120_nn10_nc10_ms5
cs.DC,1517,120,False,10,10,10,3,16.61,cs.DC_mcs120_nn10_nc10_ms10
cs.DC,1517,120,False,15,5,5,5,28.61,cs.DC_mcs120_nn15_nc5_ms5
cs.DC,1517,120,False,15,5,10,2,15.43,cs.DC_mcs120_nn15_nc5_ms10
cs.DC,1517,120,False,15,10,5,5,33.29,cs.DC_mcs120_nn15_nc10_ms5
cs.DC,1517,120,False,15,10,10,4,39.75,cs.DC_mcs120_nn15_nc10_ms10
cs.DC,1517,120,False,30,5,5,5,21.09,cs.DC_mcs120_nn30_nc5_ms5
cs.DC,1517,120,False,30,5,10,2,21.16,cs.DC_mcs120_nn30_nc5_ms10
cs.DC,1517,120,False,30,10,5,3,19.18,cs.DC_mcs120_nn30_nc10_ms5
cs.DC,1517,120,False,30,10,10,4,28.81,cs.DC_mcs120_nn30_nc10_ms10
cs.DC,1517,200,False,10,5,5,2,13.05,cs.DC_mcs200_nn10_nc5_ms5
cs.DC,1517,200,False,10,5,10,2,9.62,cs.DC_mcs200_nn10_nc5_ms10
cs.DC,1517,200,False,10,10,5,2,14.7,cs.DC_mcs200_nn10_nc10_ms5
cs.DC,1517,200,False,10,10,10,2,8.31,cs.DC_mcs200_nn10_nc10_ms10
cs.DC,1517,200,False,15,5,5,3,38.63,cs.DC_mcs200_nn15_nc5_ms5
cs.DC,1517,200,False,15,5,10,2,15.43,cs.DC_mcs200_nn15_nc5_ms10
cs.DC,1517,200,False,15,10,5,0,100.0,cs.DC_mcs200_nn15_nc10_ms5
cs.DC,1517,200,False,15,10,10,0,100.0,cs.DC_mcs200_nn15_nc10_ms10
cs.DC,1517,200,False,30,5,5,3,20.24,cs.DC_mcs200_nn30_nc5_ms5
cs.DC,1517,200,False,30,5,10,2,21.16,cs.DC_mcs200_nn30_nc5_ms10
cs.DC,1517,200,False,30,10,5,2,30.52,cs.DC_mcs200_nn30_nc10_ms5
cs.DC,1517,200,False,30,10,10,2,20.5,cs.DC_mcs200_nn30_nc10_ms10
cs.CR,1523,30,False,10,5,5,8,4.4,cs.CR_mcs30_nn10_nc5_ms5
cs.CR,1523,30,False,10,5,10,15,24.62,cs.CR_mcs30_nn10_nc5_ms10
cs.CR,1523,30,False,10,10,5,13,17.14,cs.CR_mcs30_nn10_nc10_ms5
cs.CR,1523,30,False,10,10,10,16,23.05,cs.CR_mcs30_nn10_nc10_ms10
cs.CR,1523,30,False,15,5,5,10,11.56,cs.CR_mcs30_nn15_nc5_ms5
cs.CR,1523,30,False,15,5,10,15,26.85,cs.CR_mcs30_nn15_nc5_ms10
cs.CR,1523,30,False,15,10,5,14,21.21,cs.CR_mcs30_nn15_nc10_ms5
cs.CR,1523,30,False,15,10,10,15,26.0,cs.CR_mcs30_nn15_nc10_ms10
cs.CR,1523,30,False,30,5,5,2,0.0,cs.CR_mcs30_nn30_nc5_ms5
cs.CR,1523,30,False,30,5,10,2,0.0,cs.CR_mcs30_nn30_nc5_ms10
cs.CR,1523,30,False,30,10,5,14,21.8,cs.CR_mcs30_nn30_nc10_ms5
cs.CR,1523,30,False,30,10,10,2,0.0,cs.CR_mcs30_nn30_nc10_ms10
cs.CR,1523,38,True,10,5,5,7,6.63,cs.CR_mcs38_nn10_nc5_ms5
cs.CR,1523,38,True,10,5,10,12,26.26,cs.CR_mcs38_nn10_nc5_ms10
cs.CR,1523,38,True,10,10,5,12,19.3,cs.CR_mcs38_nn10_nc10_ms5
cs.CR,1523,38,True,10,10,10,7,7.29,cs.CR_mcs38_nn10_nc10_ms10
cs.CR,1523,38,True,15,5,5,9,13.72,cs.CR_mcs38_nn15_nc5_ms5
cs.CR,1523,38,True,15,5,10,10,23.7,cs.CR_mcs38_nn15_nc5_ms10
cs.CR,1523,38,True,15,10,5,8,18.19,cs.CR_mcs38_nn15_nc10_ms5
cs.CR,1523,38,True,15,10,10,4,2.17,cs.CR_mcs38_nn15_nc10_ms10
cs.CR,1523,38,True,30,5,5,2,0.0,cs.CR_mcs38_nn30_nc5_ms5
cs.CR,1523,38,True,30,5,10,2,0.0,cs.CR_mcs38_nn30_nc5_ms10
cs.CR,1523,38,True,30,10,5,2,0.0,cs.CR_mcs38_nn30_nc10_ms5
cs.CR,1523,38,True,30,10,10,2,0.0,cs.CR_mcs38_nn30_nc10_ms10
cs.CR,1523,50,False,10,5,5,6,9.78,cs.CR_mcs50_nn10_nc5_ms5
cs.CR,1523,50,False,10,5,10,6,13.33,cs.CR_mcs50_nn10_nc5_ms10
cs.CR,1523,50,False,10,10,5,7,6.24,cs.CR_mcs50_nn10_nc10_ms5
cs.CR,1523,50,False,10,10,10,7,7.29,cs.CR_mcs50_nn10_nc10_ms10
cs.CR,1523,50,False,15,5,5,9,13.72,cs.CR_mcs50_nn15_nc5_ms5
cs.CR,1523,50,False,15,5,10,9,18.25,cs.CR_mcs50_nn15_nc5_ms10
cs.CR,1523,50,False,15,10,5,8,18.19,cs.CR_mcs50_nn15_nc10_ms5
cs.CR,1523,50,False,15,10,10,4,2.17,cs.CR_mcs50_nn15_nc10_ms10
cs.CR,1523,50,False,30,5,5,2,0.0,cs.CR_mcs50_nn30_nc5_ms5
cs.CR,1523,50,False,30,5,10,2,0.0,cs.CR_mcs50_nn30_nc5_ms10
cs.CR,1523,50,False,30,10,5,2,0.0,cs.CR_mcs50_nn30_nc10_ms5
cs.CR,1523,50,False,30,10,10,2,0.0,cs.CR_mcs50_nn30_nc10_ms10
cs.CR,1523,80,False,10,5,5,5,7.35,cs.CR_mcs80_nn10_nc5_ms5
cs.CR,1523,80,False,10,5,10,5,10.44,cs.CR_mcs80_nn10_nc5_ms10
cs.CR,1523,80,False,10,10,5,6,11.69,cs.CR_mcs80_nn10_nc10_ms5
cs.CR,1523,80,False,10,10,10,6,16.68,cs.CR_mcs80_nn10_nc10_ms10
cs.CR,1523,80,False,15,5,5,6,20.75,cs.CR_mcs80_nn15_nc5_ms5
cs.CR,1523,80,False,15,5,10,3,7.35,cs.CR_mcs80_nn15_nc5_ms10
cs.CR,1523,80,False,15,10,5,6,19.44,cs.CR_mcs80_nn15_nc10_ms5
cs.CR,1523,80,False,15,10,10,3,5.58,cs.CR_mcs80_nn15_nc10_ms10
cs.CR,1523,80,False,30,5,5,3,5.91,cs.CR_mcs80_nn30_nc5_ms5
cs.CR,1523,80,False,30,5,10,3,11.16,cs.CR_mcs80_nn30_nc5_ms10
cs.CR,1523,80,False,30,10,5,7,19.24,cs.CR_mcs80_nn30_nc10_ms5
cs.CR,1523,80,False,30,10,10,7,21.14,cs.CR_mcs80_nn30_nc10_ms10
cs.CR,1523,120,False,10,5,5,4,13.92,cs.CR_mcs120_nn10_nc5_ms5
cs.CR,1523,120,False,10,5,10,2,13.0,cs.CR_mcs120_nn10_nc5_ms10
cs.CR,1523,120,False,10,10,5,5,19.04,cs.CR_mcs120_nn10_nc10_ms5
cs.CR,1523,120,False,10,10,10,4,13.72,cs.CR_mcs120_nn10_nc10_ms10
cs.CR,1523,120,False,15,5,5,4,25.34,cs.CR_mcs120_nn15_nc5_ms5
cs.CR,1523,120,False,15,5,10,2,14.64,cs.CR_mcs120_nn15_nc5_ms10
cs.CR,1523,120,False,15,10,5,4,23.7,cs.CR_mcs120_nn15_nc10_ms5
cs.CR,1523,120,False,15,10,10,2,5.45,cs.CR_mcs120_nn15_nc10_ms10
cs.CR,1523,120,False,30,5,5,2,5.84,cs.CR_mcs120_nn30_nc5_ms5
cs.CR,1523,120,False,30,5,10,2,17.33,cs.CR_mcs120_nn30_nc5_ms10
cs.CR,1523,120,False,30,10,5,2,15.56,cs.CR_mcs120_nn30_nc10_ms5
cs.CR,1523,120,False,30,10,10,4,23.44,cs.CR_mcs120_nn30_nc10_ms10
cs.CR,1523,200,False,10,5,5,3,21.93,cs.CR_mcs200_nn10_nc5_ms5
cs.CR,1523,200,False,10,5,10,2,13.0,cs.CR_mcs200_nn10_nc5_ms10
cs.CR,1523,200,False,10,10,5,2,53.97,cs.CR_mcs200_nn10_nc10_ms5
cs.CR,1523,200,False,10,10,10,2,58.83,cs.CR_mcs200_nn10_nc10_ms10
cs.CR,1523,200,False,15,5,5,3,37.23,cs.CR_mcs200_nn15_nc5_ms5
cs.CR,1523,200,False,15,5,10,3,40.91,cs.CR_mcs200_nn15_nc5_ms10
cs.CR,1523,200,False,15,10,5,3,35.65,cs.CR_mcs200_nn15_nc10_ms5
cs.CR,1523,200,False,15,10,10,3,38.02,cs.CR_mcs200_nn15_nc10_ms10
cs.CR,1523,200,False,30,5,5,3,39.79,cs.CR_mcs200_nn30_nc5_ms5
cs.CR,1523,200,False,30,5,10,3,42.42,cs.CR_mcs200_nn30_nc5_ms10
cs.CR,1523,200,False,30,10,5,2,33.36,cs.CR_mcs200_nn30_nc10_ms5
cs.CR,1523,200,False,30,10,10,3,35.26,cs.CR_mcs200_nn30_nc10_ms10

